,Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout,MoM_Change,Volatility,MoM_Change_Scaled,Volatility_Scaled,MoM_Score,Volatility_Score,Risk_Score,Risk_Level
723,2016-12-24,7670085.84,956393.73,189217723.0,194397396.3,33933560.56,7443036.86,3937726.1,6713692.12,5.73,0.04,0.9,782905.27,1325220.91,330805.63,0.0,14901673.233257556,17.87345073131407,46.02711730295834,17.87345073131407,46.02711730295834,31.950284017136205,Medium
724,2016-12-25,6170258.02,2686422.92,420705672.9,298438720.4,99129907.34,4855254.07,4465304.9,3483835.1,3.01,0.01,0.72,254800.41,644534.49,2827151.4,0.6808466638007705,20710375.213656656,28.511869198911448,63.96857952970121,28.511869198911448,63.96857952970121,46.24022436430633,Medium
725,2016-12-26,8576458.99,1655494.55,479777230.2,250558055.4,12319263.89,2002951.5,757826.44,6920964.44,20.34,0.01,3.46,467344.54,748892.63,855932.51,0.6100826782370498,18680337.454366773,27.406162244779743,57.69835842005173,27.406162244779743,57.69835842005173,42.55226033241574,Medium
726,2016-12-27,2257951.39,1781928.06,419539227.2,275691234.1,64317592.59,13895019.99,5292222.66,476023.33,4.29,0.0,0.03,1906414.96,152167.98,2574704.84,1.1453475695652549,8569588.795913959,35.76982503072059,26.46907247082513,35.76982503072059,26.46907247082513,31.11944875077286,Medium
727,2016-12-28,8157405.81,1882804.84,50704297.34,50836687.84,69355538.35,12970432.35,1110854.1,6274600.96,0.73,0.12,0.48,876529.17,453308.28,2604125.21,0.0,28961053.189687897,17.87345073131407,89.45262532022275,17.87345073131407,89.45262532022275,53.66303802576841,Medium
728,2016-12-29,2814645.88,4113616.54,336380616.6,381566469.9,71924100.14,11649799.01,3762609.46,-1298970.66,5.31,0.0,-0.11,986698.0,520534.64,2340315.52,1.2858991682714156,27065157.347030666,37.96598284836908,83.59673122173838,37.96598284836908,83.59673122173838,60.78135703505373,Medium
729,2016-12-30,2472903.49,2926225.75,73010921.65,338626896.9,20834882.09,4181589.74,2694913.23,-453322.26,16.25,-0.01,-0.11,200148.6,1420427.55,589617.46,0.0,27435525.568503786,17.87345073131407,84.74069548052954,17.87345073131407,84.74069548052954,51.3070731059218,Medium
730,2016-12-31,2478392.18,1900884.65,165923249.2,325934321.0,94467680.51,3564726.49,4590709.63,577507.54,3.45,0.0,0.16,171375.84,459867.67,2483224.23,0.06088462777356431,15014594.497190896,18.824789972492482,46.37589962959388,18.824789972492482,46.37589962959388,32.60034480104318,Medium
731,2017-01-01,8331172.48,3246502.02,76786115.16,332733845.9,26306495.11,2878861.74,1500622.52,5084670.46,12.65,0.07,1.77,1462644.75,718259.67,2330826.62,0.0,7963406.41289567,17.87345073131407,24.596743960232068,17.87345073131407,24.596743960232068,21.23509734577307,Low
732,2017-01-02,6986774.99,3722678.03,321707953.8,374429993.1,66047806.29,11412379.45,5687325.51,3264096.95,5.67,0.01,0.29,1122379.86,1023391.41,1830496.67,0.5671111164622674,14210007.451663407,26.734719641515234,43.89075438816659,26.734719641515234,43.89075438816659,35.31273701484091,Medium
733,2017-01-03,5707588.82,1726808.0,358965461.1,226816507.1,30040847.12,14074503.49,6462586.53,3980780.82,7.55,0.01,0.28,1066541.37,285165.89,1077885.9,-0.1313453021998057,18882028.27498656,15.8211438568789,58.32132517783022,15.8211438568789,58.32132517783022,37.07123451735456,Medium
734,2017-01-04,4229474.36,2360970.96,101519437.1,96107166.79,37649477.53,7596965.67,1725158.37,1868503.4,2.55,0.02,0.25,561936.61,755341.46,861274.95,-0.10360862566266182,21987158.004722532,16.254537141433307,67.91220588460156,16.254537141433307,67.91220588460156,42.08337151301743,Medium
735,2017-01-05,8894804.87,1048487.42,222727497.4,254377771.0,59181268.76,3548828.74,1282348.16,7846317.45,4.3,0.04,2.21,1515026.39,1120881.61,453478.72,1.2573090068929988,17423444.59498468,37.51925362581282,53.81616652317682,37.51925362581282,53.81616652317682,45.66771007449482,Medium
736,2017-01-06,4532005.97,1315172.07,255306429.0,302294967.6,47547407.67,8661106.67,1591366.12,3216833.89,6.36,0.01,0.37,419649.5,1306940.06,1578295.49,0.12952364176534273,15037803.411616575,19.89729365485096,46.44758550070539,19.89729365485096,46.44758550070539,33.17243957777817,Medium
737,2017-01-07,8349394.96,3565030.34,216073859.8,300408609.5,24420304.09,6534814.8,7078456.71,4784364.61,12.3,0.02,0.73,460876.01,958075.95,1797256.54,0.605250585137946,5663294.890953829,27.330659446285168,17.492340235016297,27.330659446285168,17.492340235016297,22.411499840650734,Low
738,2017-01-08,4952214.18,1316472.56,104461250.2,218150629.2,25384276.22,6872724.02,4461419.46,3635741.61,8.59,0.03,0.53,975353.13,1020127.6,1142083.07,-0.11468971730164555,10593685.82889382,16.08139200288593,32.720944331873056,16.08139200288593,32.720944331873056,24.401168167379495,Low
739,2017-01-09,4392499.86,2863235.23,238526505.6,46014313.35,47633030.93,10077298.11,4004457.47,1529264.64,0.97,0.01,0.15,643931.74,233111.04,1478541.3,-0.062159338204482495,16023945.04120997,16.902193785151372,49.4935022747577,16.902193785151372,49.4935022747577,33.197848029954535,Medium
740,2017-01-10,5164118.07,3690708.18,388030121.5,161022916.6,78155468.04,11343335.47,1300338.64,1473409.89,2.06,0.0,0.13,570179.66,1421375.92,1154191.93,0.5999545019496745,18848807.374691207,27.247906673610164,58.218715071510644,27.247906673610164,58.218715071510644,42.7333108725604,Medium
741,2017-01-11,3712400.87,980946.15,81953449.04,369891311.2,90816818.22,3437846.79,5371670.05,2731454.71,4.07,0.03,0.79,1325951.52,242232.41,1958917.57,0.0,25006385.878897157,17.87345073131407,77.23775969011999,17.87345073131407,77.23775969011999,47.555605210717026,Medium
742,2017-01-12,7728484.42,3052904.99,86081006.34,242090585.7,17571489.6,2462673.0,7009996.94,4675579.43,13.78,0.05,1.9,1336846.32,1173275.76,2713651.7,0.8228576913937543,23907089.77164939,30.730830998788555,73.84234025721663,30.730830998788555,73.84234025721663,52.2865856280026,Medium
743,2017-01-13,5524483.51,1654532.53,209647081.3,224566138.4,45379351.68,14926293.93,6711394.02,3869950.98,4.95,0.02,0.26,1666582.43,433983.67,575368.76,0.26951034062324003,14463221.26624833,22.084624755269815,44.67286132100544,22.084624755269815,44.67286132100544,33.37874303813763,Medium
744,2017-01-14,3089914.26,4833170.94,473776570.2,122164335.5,19022100.74,5025468.54,5195410.32,-1743256.68,6.42,0.0,-0.35,893646.28,1403710.06,1206085.55,-0.0584580041109018,21102586.147127748,16.960028159716828,65.18000984090193,16.960028159716828,65.18000984090193,41.07001900030938,Medium
745,2017-01-15,9096171.16,2675955.41,350857691.0,160010589.6,11493323.26,2699796.82,1064590.37,6420215.75,13.92,0.02,2.38,238861.67,1093941.33,508518.95,0.0,15826584.16474004,17.87345073131407,48.88390950822042,17.87345073131407,48.88390950822042,33.378680119767246,Medium
746,2017-01-16,4455020.99,4126966.47,355401480.5,360231513.9,69554681.44,4468379.28,1342977.7,328054.52,5.18,0.0,0.07,619966.13,1143029.88,1912336.93,0.5798709784778773,17314898.06999589,26.934096034068993,53.480896546424326,26.934096034068993,53.480896546424326,40.20749629024666,Medium
747,2017-01-17,5891975.75,2976019.44,212863995.9,273255958.1,64220449.78,2506452.0,869817.4,2915956.31,4.25,0.01,1.16,1962010.38,367635.8,2213724.48,0.0,15948024.819772583,17.87345073131407,49.25900586062574,17.87345073131407,49.25900586062574,33.56622829596991,Medium
748,2017-01-18,9158249.0,695356.4,317147356.0,319207070.2,24671720.24,7093541.63,2431094.12,8462892.6,12.94,0.03,1.19,1232891.29,692407.97,2802546.92,0.7289947967451733,11052321.341270914,29.26419716632285,34.137541662726505,29.26419716632285,34.137541662726505,31.70086941452468,Medium
749,2017-01-19,6618141.96,3349181.19,54559032.81,192651260.8,31043154.98,12431223.2,1517461.0,3268960.77,6.21,0.06,0.26,1448500.46,945829.13,908728.59,0.13567168723297038,16511270.589222668,19.99335857507443,50.998715133207,19.99335857507443,50.998715133207,35.49603685414071,Medium
750,2017-01-20,2052082.37,4781315.04,336243220.9,259493943.4,12133697.83,6436177.85,2450360.3,-2729232.67,21.39,-0.01,-0.42,113979.88,1166461.75,2855612.5,0.2180594079731278,17678479.247082002,21.280689623937175,54.60389751584176,21.280689623937175,54.60389751584176,37.942293569889465,Medium
751,2017-01-21,9458489.11,3207253.19,460979126.4,114385771.3,85145248.51,7774384.29,3387935.42,6251235.92,1.34,0.01,0.8,1084590.89,200741.1,283461.75,0.5252844285010041,23894443.261733327,26.08116600998016,73.80327871115611,26.08116600998016,73.80327871115611,49.94222236056814,Medium
752,2017-01-22,6649372.48,4186349.87,325658060.8,288075115.5,97722153.64,10782628.06,7572370.88,2463022.61,2.95,0.01,0.23,171304.45,1445429.71,1848740.2,0.9833110259396269,16506662.749385487,33.23795897367114,50.98448279960396,33.23795897367114,50.98448279960396,42.111220886637554,Medium
753,2017-01-23,4014150.53,4478929.09,443164367.1,182488506.8,22191358.31,8615622.91,5077820.45,-464778.55,8.22,0.0,-0.05,1181537.4,1340819.97,265684.89,0.12239624747925879,15291498.865528446,19.785926136978958,47.23118008324988,19.785926136978958,47.23118008324988,33.50855311011442,Medium
754,2017-01-24,2253448.65,1526358.97,375787875.0,188167295.6,30832769.24,13198793.92,6762303.39,727089.68,6.1,0.0,0.06,1849464.61,442005.46,2691945.14,0.3107009422161239,12228386.860009843,22.728239360401243,37.7700804212702,22.728239360401243,37.7700804212702,30.24915989083572,Medium
755,2017-01-25,8146226.7,1454201.78,104251287.4,266742483.3,88156857.16,13258463.78,5827636.26,6692024.92,3.03,0.06,0.5,1939996.35,1243002.35,1636446.27,0.0,19755126.40348038,17.87345073131407,61.01808206869338,17.87345073131407,61.01808206869338,39.44576640000373,Medium
756,2017-01-26,6580654.8,3249414.45,456103988.3,375786636.2,93381741.82,2128839.04,1343773.48,3331240.35,4.02,0.01,1.56,1127050.08,801569.69,2041110.22,0.2757766984398539,23646469.865988284,22.182538338849255,73.03735797223551,22.182538338849255,73.03735797223551,47.609948155542384,Medium
757,2017-01-27,5801149.83,2349628.11,79899729.96,44322411.71,47766464.45,12114601.98,6019403.05,3451521.71,0.93,0.04,0.28,970589.13,719619.4,2511564.39,0.5011309595208037,29887747.433904838,25.70376134000487,92.31492568172554,25.70376134000487,92.31492568172554,59.00934351086521,Medium
758,2017-01-28,9045033.25,4279375.86,290285362.7,333402430.2,14556022.5,7989536.8,2563241.61,4765657.38,22.9,0.02,0.6,1895532.48,505929.45,535900.81,2.3887512289992543,30077092.956306223,55.19835300404934,92.8997612524659,55.19835300404934,92.8997612524659,74.04905712825762,High
759,2017-01-29,8097374.9,4550104.06,113961705.7,131105582.0,13545265.03,14854927.04,5293308.85,3547270.85,9.68,0.03,0.24,1379858.68,892404.45,211915.53,-0.03188679238698503,20822484.042446572,17.37521073244494,64.31485247050725,17.37521073244494,64.31485247050725,40.845031601476094,Medium
760,2017-01-30,2365073.92,2090396.21,55267974.83,188689392.7,61655487.95,8282016.99,3057214.8,274677.71,3.06,0.0,0.03,223308.63,1108339.22,2648755.32,0.6274318075082149,19224421.556748677,27.677247214491963,59.378882641124875,27.677247214491963,59.378882641124875,43.528064927808416,Medium
761,2017-01-31,3805498.61,1565917.52,239915417.1,28327064.93,45360559.8,14829647.29,7982541.97,2239581.09,0.62,0.01,0.15,984878.6,645852.71,1013306.36,0.0,15327520.977828294,17.87345073131407,47.34244235308849,17.87345073131407,47.34244235308849,32.607946542201276,Medium
762,2017-02-01,3236402.26,4012364.82,182768318.4,134397509.6,12578718.48,11809401.7,2476636.1,-775962.56,10.68,0.0,-0.07,556465.54,962367.83,474038.83,1.0884654517673051,15191888.999766141,34.88102612102243,46.92351295726961,34.88102612102243,46.92351295726961,40.90226953914602,Medium
763,2017-02-02,7695516.63,1736627.16,268700222.2,210999872.2,62492715.31,5231863.5,2593478.53,5958889.47,3.38,0.02,1.14,992628.21,1064003.74,1458537.59,0.0,12643826.781844925,17.87345073131407,39.05325860638567,17.87345073131407,39.05325860638567,28.463354668849867,Low
764,2017-02-03,1301791.91,4201764.43,309739949.0,41346909.39,11017228.29,8999134.73,7480041.92,-2899972.52,3.75,-0.01,-0.32,965384.59,1081126.63,1835087.62,-0.15665697193479033,13962598.1812635,15.425641978010647,43.126576075282834,15.425641978010647,43.126576075282834,29.27610902664674,Low
765,2017-02-04,6129007.16,2406822.14,69682582.54,206616377.2,80863476.23,14897763.31,684833.03,3722185.02,2.56,0.05,0.25,1206075.13,125350.84,189814.75,0.048314392329990956,20031952.253414635,18.628376547862572,61.87312000087529,18.628376547862572,61.87312000087529,40.25074827436893,Medium
766,2017-02-05,7862128.17,3503974.55,105351482.8,372302039.0,37578954.04,13147897.9,5725167.41,4358153.62,9.91,0.04,0.33,777863.93,1296634.32,897197.41,1.7598042750264733,24772230.722494174,45.37088193599535,76.51451964303591,45.37088193599535,76.51451964303591,60.94270078951563,Medium
767,2017-02-06,8890890.73,929908.91,301389078.4,60049422.88,13623220.27,3265769.62,5939947.93,7960981.82,4.41,0.03,2.44,412113.85,714467.31,195119.64,0.2700483668835602,23619532.915737122,22.093031565214204,72.95415723701693,22.093031565214204,72.95415723701693,47.52359440111557,Medium
768,2017-02-07,4078735.74,3307366.96,204425308.9,310487476.7,62951699.89,11182835.96,6772839.33,771368.78,4.93,0.0,0.07,1057066.93,430503.32,1318972.63,1.1586041832288814,21622603.622041345,35.97696330592288,66.78619895421697,35.97696330592288,66.78619895421697,51.381581130069925,Medium
769,2017-02-08,8391315.74,2532954.55,378128069.4,175675000.3,45791597.3,6492534.62,7808294.83,5858361.19,3.84,0.02,0.9,1677385.48,400558.54,2695790.08,0.0,17997227.866750542,17.87345073131407,55.58842320486956,17.87345073131407,55.58842320486956,36.73093696809181,Medium
770,2017-02-09,1995685.63,3139738.08,343531241.9,268966011.5,97642037.2,2090769.4,7817014.39,-1144052.45,2.75,0.0,-0.55,1361623.23,750370.46,2949691.99,-0.20990102108505623,14372612.029650737,14.593688902691472,44.39299463111579,14.593688902691472,44.39299463111579,29.493341766903633,Low
771,2017-02-10,8618070.63,1256063.93,430521963.4,118889907.2,58977879.63,7245252.6,989575.68,7362006.69,2.02,0.02,1.02,742898.95,1335905.73,1947437.91,0.0,11712412.863790303,17.87345073131407,36.17638048720707,17.87345073131407,36.17638048720707,27.024915609260567,Low
772,2017-02-11,2147397.96,3815931.85,361621772.0,80607059.77,34771526.29,5051807.48,6663794.92,-1668533.89,2.32,0.0,-0.33,1877493.74,598603.99,568749.31,0.19226393091232885,13981331.048829649,20.877628121054656,43.18443668458431,20.877628121054656,43.18443668458431,32.031032402819484,Medium
773,2017-02-12,4575585.62,4382586.85,243468984.8,80975793.42,73849497.82,12645300.52,5347324.5,192998.77,1.1,0.0,0.02,1833194.39,1137102.33,2726963.23,0.41192627030967155,11072811.661657859,24.309913262961654,34.20083055419946,24.309913262961654,34.20083055419946,29.255371908580557,Low
774,2017-02-13,8175658.29,1475329.1,352834980.1,46786939.34,34434280.23,6385297.91,5355066.01,6700329.19,1.36,0.02,1.05,497761.96,190387.16,1597118.69,0.0,8874130.728966238,17.87345073131407,27.409717662600197,17.87345073131407,27.409717662600197,22.641584196957133,Low
775,2017-02-14,2349256.85,930715.5,173921528.4,90545747.86,91381896.23,12757808.02,1462624.45,1418541.35,0.99,0.01,0.11,174893.41,740282.22,545873.01,0.028371224533388726,11353885.461622879,18.3167590047797,35.06898922063065,18.3167590047797,35.06898922063065,26.692874112705177,Low
776,2017-02-15,3063262.56,606373.64,187841074.5,272403366.3,43724977.35,2007773.2,5376403.75,2456888.92,6.23,0.01,1.22,1508486.55,1487944.9,2773007.34,2.2990411619057967,19018141.453685928,53.796608257047524,58.741740868364374,53.796608257047524,58.741740868364374,56.26917456270595,Medium
777,2017-02-16,7500273.12,3388871.75,405043322.0,355042432.5,59488170.65,6001648.95,7868619.35,4111401.36,5.97,0.01,0.69,1672459.5,1167134.81,2296660.25,0.730623078005935,21850230.548304625,29.28963951385266,67.48927511703667,29.28963951385266,67.48927511703667,48.389457315444666,Medium
778,2017-02-17,7480328.83,3231923.16,250888782.4,329367760.5,14551579.34,5135147.79,7338639.27,4248405.67,22.63,0.02,0.83,1938942.68,355266.31,2221945.29,0.14207465855296197,13318932.03003267,20.093406782636812,41.13847064692559,20.093406782636812,41.13847064692559,30.6159387147812,Medium
779,2017-02-18,6770328.7,2960138.36,409271153.2,280351037.8,48350911.42,5036375.69,3793479.96,3810190.34,5.8,0.01,0.76,1790689.15,777090.14,2156624.04,0.12672592149424414,11129267.69982699,19.853578497559777,34.37520752855637,19.853578497559777,34.37520752855637,27.114393013058077,Low
780,2017-02-19,7245536.0,1543761.93,420090068.2,61964108.1,84912718.57,2886426.06,799609.8,5701774.07,0.73,0.01,1.98,1241016.06,388755.91,680985.48,-0.13457894239311036,20039048.8067589,15.770617329572476,61.89503927719482,15.770617329572476,61.89503927719482,38.83282830338365,Medium
781,2017-02-20,5884519.99,2259076.98,435903052.0,129891229.6,82508392.48,4432615.52,3217201.18,3625443.01,1.57,0.01,0.82,1107099.44,643863.34,711919.41,0.4096156265641815,10875338.674954649,24.273808811840702,33.59089151038329,24.273808811840702,33.59089151038329,28.932350161111994,Low
782,2017-02-21,3266191.53,3175143.51,462485856.1,137726612.6,30188670.3,9222144.41,6697927.34,91048.02,4.56,0.0,0.01,152898.0,1181121.83,2096049.7,0.17633591270408946,7697471.32538923,20.62874840691634,23.77534455923637,20.62874840691634,23.77534455923637,22.202046483076355,Low
783,2017-02-22,4111263.94,2735450.86,243943349.2,114983639.6,30347116.39,5787693.95,5761243.26,1375813.08,3.79,0.01,0.24,568647.25,1168275.98,737195.98,0.0,12170691.75569023,17.87345073131407,37.59187631675403,17.87345073131407,37.59187631675403,27.732663524034052,Low
784,2017-02-23,2634379.45,4945034.84,193490068.2,215702150.7,83557478.1,7426132.17,3945077.42,-2310655.39,2.58,-0.01,-0.31,973268.03,380745.55,1372147.92,-0.25376891481826097,16787208.994732324,13.908240863303728,51.85101199678598,13.908240863303728,51.85101199678598,32.87962643004485,Medium
785,2017-02-24,9176055.05,1113978.89,311989436.0,223510449.7,93735857.82,6899269.44,913261.51,8062076.17,2.38,0.03,1.17,1294157.41,1387223.81,2367805.29,-0.5716128074502584,12117953.073430609,8.941841647490381,37.428981219218976,8.941841647490381,37.428981219218976,23.18541143335468,Low
